"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"0ee64611da3ec59a112900276491b100b8b8cc59","org.neo4j.kernel.impl.locking.ReadOnlyLocks.accept(Lorg/neo4j/kernel/impl/locking/Locks$Visitor;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","org.neo4j.server.rest.transactional.integration.TransactionMatchers$10.describeTo(LDescription;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","org.neo4j.server.rest.transactional.integration.TransactionMatchers$5.describeTo(LDescription;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","org.neo4j.server.rest.transactional.integration.TransactionMatchers$4.describeTo(LDescription;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","org.neo4j.server.rest.transactional.integration.TransactionMatchers$9.describeTo(LDescription;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","org.neo4j.server.rest.transactional.integration.QueryResultsSerializationTest$1.describeTo(LDescription;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","org.neo4j.server.rest.transactional.integration.TransactionMatchers$6.describeTo(LDescription;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","org.neo4j.server.rest.transactional.integration.TransactionMatchers$7.describeTo(LDescription;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68aaaadcde195ca43c9aa6373de935aace3d87e8","org.neo4j.unsafe.batchinsert.internal.FileSystemClosingBatchInserter.getFileSystem()Lorg/neo4j/io/fs/FileSystemAbstraction;","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"886dbb454deaae6adcb4ff26e76f6e225eedca55","org.neo4j.coreedge.helper.StatUtil$StatContext.totalCount()J","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
