"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.FailingDataPointMethods$HasWronglyIgnoredFailingMultipleDataPointMethod.theory(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.FailingDataPointMethods$HasIgnoredFailingMultipleDataPointMethod.theory(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.WithDataPointMethod$HasDateMethod.onlyDatesOk(Ljava/util/Date;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.WithDataPointMethod$HasDateMethod.allIntsOk(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.WithDataPointMethod$HasDateMethod.onlyStringsOk(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.WithDataPointMethod$HasDataPointMethod.allIntsOk(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.FailingDataPointMethods$HasIgnoredFailingSingleDataPointMethod.theory(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.FailingDataPointMethods$HasFailingSingleDataPointMethod.theory(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.FailingDataPointMethods$HasWronglyIgnoredFailingSingleDataPointMethod.theory(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.runner.FailingDataPointMethods$HasFailingDataPointArrayMethod.theory(I)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.tests.experimental.theories.internal.AllMembersSupplierTest$HasFailingDataPointsArrayMethod.<init>(Ljava/lang/Object;)V","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","145.285","84.9622","134.003","78.3646","1","0","0","0","0","0","0","0","0","0","2","2","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"a29f45a3be64caa53feee6f6cc4d70cc43542362","org.junit.internal.runners.statements.ExpectExceptionTest$SomeException.<init>(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","123.371","72.1466","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34e66740b9117ce85cfd416f9e931b2e533ab16e","org.junit.experimental.theories.PotentialAssignment$CouldNotGenerateValueException.<init>(Ljava/lang/Throwable;)V","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","123.371","72.1466","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"a29f45a3be64caa53feee6f6cc4d70cc43542362","org.junit.internal.runners.statements.ExpectExceptionTest$AssumptionViolatedExceptionSubclass.<init>(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","10","3","54.2842","14.3367","7","6","3.01579","18.0947","137.915","80.6522","123.371","72.1466","1","0","0","1","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45eaab756edc8913b1c74e87ef3b519da6afa5fc","org.junit.runners.Parameterized.getAllParameters()Ljava/lang/Iterable;","0","0","0","0","0","0","0","0","100.239","15.75","2706.21","194.196","37","25","150.345","171.823","108.183","63.2651","80.5784","47.1219","2","1","1","1","3","0","0","0","0","0","9","9","4","0","9","9","4","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36397848551f1dc843e4bf5036ff7b00b5cd6adb","org.junit.runner.notification.RunNotifierTest.notifiesSecondListenerIfFirstThrowsException()V","0","0","0","0","0","0","0","0","100.362","16.2857","4057.15","254.379","53","26","225.397","249.123","104.775","61.2718","75.559","44.1866","1","0","0","0","4","0","0","0","0","0","10","10","6","0","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
